country_code,country_name,year,cropland_share_agri_land,pasture_share_agri_land,barley_share_cropland,cereals_n_e_c_share_cropland,oats_share_cropland,potatoes_share_cropland,pulses_total_share_cropland,vegetables_primary_share_cropland,wheat_share_cropland,barley_yield_kg_per_ha,cereals_n_e_c_yield_kg_per_ha,oats_yield_kg_per_ha,potatoes_yield_kg_per_ha,pulses_total_yield_kg_per_ha,vegetables_primary_yield_kg_per_ha,wheat_yield_kg_per_ha,cattle_stocks_per_pasture_ha,sheep_stocks_per_pasture_ha,goats_stocks_per_pasture_ha,chickens_stocks_per_agri_land_ha,swine_stocks_per_agri_land_ha,meat_of_cattle_prod_t_per_pasture_ha,meat_of_sheep_prod_t_per_pasture_ha,meat_of_goat_prod_t_per_pasture_ha,meat_of_chickens_prod_t_per_agri_land_ha,meat_of_pig_prod_t_per_agri_land_ha,milk_prod_t_per_pasture_ha,dairy_prod_t_per_pasture_ha,hen_eggs_prod_t_per_agri_land_ha,barley_export_value_share,cattle_export_value_share,chickens_export_value_share,goats_export_value_share,meat_of_chickens_export_value_share,meat_of_goat_export_value_share,meat_of_sheep_export_value_share,potatoes_export_value_share,sheep_export_value_share,swine_per_pigs_export_value_share,wheat_export_value_share,oats_total_export_value_share,vegetables_total_export_value_share,meat_of_cattle_export_value_share,meat_of_pig_export_value_share,milk_export_value_share,wool_export_value_share,hen_eggs_total_export_value_share,dairy_products_total_export_value_share
191,Croatia,2016,0.6119016817593791,0.38809831824062097,0.059707188160676536,0.0036226215644820296,0.02808879492600423,0.010429175475687103,0.003396405919661734,0.04269450317124736,0.18118393234672303,4659.2,2675.8,3026.3,19659.6,1787.1,36293.5,5653.7,741.0216666666666,1031.4933333333333,125.88333333333334,5963.777490297542,752.2813712807244,74.515,8.285,0.8333333333333334,33.63518758085382,63.40103492884864,0.9600333333333333,122.86216666666667,25.74385510996119,0.0007234196024409039,0.0763832234603712,0.0033561141585686017,,0.005592283348479611,,0.0004316066988846539,0.0010322416369876822,0.003012742326697313,0.01594924951568094,0.03857989829857875,0.00038004777056961517,0.003017526144788399,0.01773308212831259,0.014351454273258195,0.00574749166876818,0.00022590252096795307,0.0013144869043617599,0.020597526094186237
191,Croatia,2017,0.5938543754175016,0.4061456245824983,0.06068616422947132,0.00250281214848144,0.026028121484814398,0.011060742407199101,0.002890888638920135,0.04203599550056243,0.13316085489313836,4827.2,2369.9,2953.2,15874.0,1507.8,27795.6,5808.4,741.3766447368421,1047.3815789473683,126.26809210526316,6573.14629258517,748.8523714094856,70.0032894736842,7.7368421052631575,0.9868421052631579,35.00334001336005,69.80961923847696,0.9516940789473685,121.28006578947368,26.208416833667336,0.006140734495907884,0.07532259176124854,0.003958676819847885,,0.005877656349819098,,0.00031598234365691415,0.0017107293704530344,0.0050999646455676065,0.022114916477979037,0.032698160727857875,0.0012283392780818247,0.0024316692991314427,0.016016505340125654,0.010463488384474619,0.006357641705937212,0.00015438406744881195,0.0012081394935558119,0.022440517766648335
191,Croatia,2018,0.5902964959568733,0.40970350404312667,0.05820776255707762,0.0007990867579908676,0.018139269406392693,0.010582191780821917,0.0028995433789954336,0.03777853881278539,0.1580593607305936,4514.0,1114.3,2854.0,19661.3,1771.7,35766.8,5438.8,680.921052631579,1046.0526315789473,131.57894736842104,7332.210242587601,706.8733153638814,72.00657894736842,8.667763157894736,0.8223684210526315,35.44474393530997,76.48247978436657,0.8930263157894738,115.68924342105265,,0.003875248427087385,0.0837520557651729,0.003389250678016733,4.668974008539018e-06,0.006295474772240974,,0.0002996632409116861,0.00164305439882314,0.004783151645656927,0.021555804093059457,0.04491680331869314,0.0007614672155744544,0.002749601238846887,0.017439891278441016,0.010531507554533647,0.0071078762497267635,0.00014134257680395391,0.001870985220876363,0.02370862556317854
191,Croatia,2019,0.5964095744680851,0.4035904255319149,0.059821627647714606,0.0007023411371237458,0.020624303232998884,0.010468227424749163,0.002798216276477146,0.03624303232998885,0.15958751393534001,5191.9,1587.3,3148.6,18439.8,1956.2,34606.0,5611.4,691.9275123558484,1084.019769357496,135.09060955518945,8086.436170212766,679.5212765957447,74.84349258649094,8.797364085667216,0.8237232289950577,35.86436170212766,80.31914893617021,3.838945634266886,129.707726523888,,0.0034151800862678968,0.044111243547764724,0.003537166475061739,,0.005112897130308818,,0.0003949199637210725,0.0015138598609307778,0.0022567481926860844,0.023888269805527985,0.029770383265173516,0.0003646427665024569,0.0025617141646706904,0.02194701878385907,0.011263994965244368,0.006776387777493914,0.00014304878685896625,0.0017898650355758386,0.02134235243940614
191,Croatia,2020,0.6431893687707642,0.3568106312292359,0.06852272727272728,0.0010743801652892562,0.020041322314049585,0.009638429752066116,0.0019524793388429752,0.0384297520661157,0.15272727272727274,4907.6,1826.9,3407.2,18679.5,1830.7,38370.4,5868.0,787.7094972067039,1232.7746741154563,160.14897579143388,8310.963455149502,686.3787375415283,80.76350093109869,9.236499068901303,1.1173184357541899,37.64119601328904,73.2890365448505,1.9287150837988827,133.97916201117317,,0.00940599387527065,0.05294304721055098,0.0036629581680303796,,0.004058286523099654,,0.00013595534113878936,0.001070403435133062,0.0028989440031294018,0.02294589208585936,0.044796305399891476,0.000501114931747872,0.004001867015537736,0.01880767792704699,0.008590261828437916,0.006988574697096789,6.229653959961818e-05,0.002070282485813726,0.019270004447346042
191,Croatia,2021,0.6341463414634146,0.36585365853658536,0.060341880341880344,0.0010363247863247862,0.018226495726495727,0.009391025641025641,0.002371794871794872,0.03413461538461538,0.15746794871794872,5484.6,1762.9,3488.9,14542.7,1833.3,31463.5,6696.0,792.5925925925926,1211.111111111111,159.25925925925927,7878.726287262873,658.5365853658536,79.96296296296296,10.38888888888889,0.9259259259259259,39.70867208672087,82.99457994579946,2.1046851851851853,136.19348148148148,,0.012658397223867262,0.056748788299946944,0.003250952738071849,5.440102364112166e-05,0.004704377676917479,0.00012682648282598847,0.000251358946582773,0.0011083389274353823,0.00246607049939422,0.02094996529099991,0.0478935469758099,0.0008376446772693191,0.00581369975538252,0.016732575090773433,0.009120364385135036,0.005446984421319779,3.277170098862751e-07,0.0015124140006251595,0.016907248257042817
191,Croatia,2022,0.643646408839779,0.356353591160221,0.06767167381974248,0.0011051502145922748,0.01709227467811159,0.007907725321888413,0.0033047210300429183,0.037446351931330474,0.17363733905579398,5103.9,970.9,3046.5,14029.9,1529.2,25519.2,6003.0,817.8294573643411,1246.124031007752,158.91472868217053,7207.182320441989,652.6243093922652,79.90310077519379,11.569767441860465,0.9689922480620154,40.71823204419889,77.5,2.684127906976744,144.74746124031006,,0.011661637483767666,0.05210095241221174,0.003609817445436457,2.9066893030328178e-06,0.004662038973134336,2.761354837881177e-05,0.0003674055279033482,0.0007516698537642868,0.0038231684402790654,0.021551357168406525,0.06178865719028982,0.0007975955447522053,0.0054674825790047305,0.017004132422741985,0.011631407915016125,0.00759488847989445,3.168291340305772e-05,0.001400733575131515,0.018705708340737398
191,Croatia,2023,0.6372812920592194,0.3627187079407806,0.0766948257655755,0.000992608236536431,0.013885955649419218,0.007634635691657867,0.004213305174234424,,0.18252375923970432,4039.8,819.1,2593.9,17466.1,1664.2,,4826.3,769.9443413729128,1024.1187384044526,135.43599257884972,6783.310901749664,574.0242261103634,76.40074211502782,12.189239332096475,0.9276437847866419,40.52489905787348,74.60969044414536,1.955974025974026,134.3577551020408,,0.00897348369297516,0.05600089930436822,0.002782557467939132,9.83417740105058e-05,0.0044990684324861425,,0.0002625156446726725,0.0008165347296629875,0.0034565914451791828,0.021693978615535185,0.03505572692399843,0.00046651387009942415,0.005656683860439011,0.017123117978881594,0.009489303907068833,0.00752463573868264,2.7091397799037407e-07,0.001533914943381498,0.018838003459560663
196,Cyprus,2015,0.9850015787811809,0.01499842121881907,0.1647699951915371,,0.0025404712293636803,0.03794678634396538,0.007092482769674628,0.017863439653790673,0.09592082064433403,2537.7,,1880.1,20257.9,1133.3,30862.0,2954.0,30820.526315789477,156240.5263157895,124694.73684210527,25307.862330281023,2826.476160404168,2606.842105263158,1783.157894736842,1084.7368421052631,187.35396274076413,345.54783706978213,0.0,3215.789473684211,72.79760025260498,,0.009745370940381809,,0.0016640903022981726,0.0008286765472982804,,0.00012800694633062867,0.1359804316454865,,0.0,3.3686038508060175e-06,,0.018561007217941156,0.0002122220426007791,0.003665040989676947,6.400347316531433e-05,,,0.41204088582289045
196,Cyprus,2016,0.9873845872566048,0.01261541274339519,0.1345801314693084,,0.0033978335339320434,0.04667160448106657,0.00772150726784557,0.02090547171558189,0.07764095917044718,200.0,,959.1,24360.8,1195.4,28640.1,823.0,45758.69565217392,220425.3623188406,178713.0434782609,27881.89048359082,3224.8743029527377,3589.6376811594205,2201.0869565217395,1387.9710144927537,218.0699332662949,401.30633513118204,0.0,4971.014492753624,88.28046439345461,5.7465730814254065e-06,0.0006780956236081979,,0.008479068581643188,0.0006637291909046344,,,0.15140208768977448,0.0032381939313832165,,2.8732865407127032e-06,,0.011631063916805023,6.033901735496677e-05,0.0026549167636185375,,,5.459244427354136e-05,0.43607869828396695
196,Cyprus,2017,0.9864108054686213,0.013589194531378685,0.09145027970276363,,0.002070635384486933,0.03522584954496118,0.0046589296150955995,0.01805961426066628,0.07245553978458713,1712.2,,1975.8,26054.3,1500.0,27516.6,1912.0,40522.42424242425,194841.21212121213,156143.63636363638,28232.581123373413,2883.767089441608,3091.575757575758,1903.878787878788,1282.1212121212122,206.71833305880415,355.32366990611104,0.0,4460.606060606061,79.35266018777796,3.5638415890741984e-05,,,0.0018939272444794312,0.0013746246129286194,,,0.1370628019146586,0.00555195607555059,,2.5456011350529987e-06,,0.009309263350888816,0.00046839060884975176,0.0009647828301850865,,,,0.4787639334750928
196,Cyprus,2018,0.9879785785850783,0.012021421414921754,0.09781841997268725,,0.0016812540932805622,0.03469497083406251,0.0023690398587135194,0.012685826340207878,0.07794905341573516,618.8,,1818.2,23200.4,1709.7,32054.2,1502.9,44479.33676673785,195319.68345685216,157274.21178243938,,2733.925822348428,3316.1663107649792,2078.8845622409244,1450.8227609596784,190.64243859237175,315.59817557073814,0.0,4597.412385378721,70.73778246225469,6.545402039429458e-06,,,0.00229961791651955,0.0017847129560844323,,0.00010690823331068115,0.1130980018393016,5.67268176750553e-05,,2.1818006798098194e-06,,0.007599211767777601,2.3999807477908013e-05,0.0014705336581918183,2.1818006798098194e-06,,,0.5270684992250572
196,Cyprus,2019,0.9875495099275184,0.012450490072481576,0.09356214853597053,,0.0017775192295262103,0.03134897550255317,0.002262297201215177,0.0125234309352983,0.08556331200310258,2625.2,,1000.0,21159.8,1678.6,33219.4,2782.8,47404.51166367598,207152.0123045373,160099.9743655473,,2806.7062214150983,3595.2319917969753,1986.670084593694,1493.2068700333248,212.6413486488298,345.8912744437813,0.0,4947.449371955909,83.80383057630992,6.534589685163251e-06,,,0.00021781965617210836,0.0007144484722445154,,0.00011544441777121743,0.11643985359992397,,,0.00014158277651187044,,0.004386887875306262,0.00011762261433293852,0.003596202523401509,,,2.396016217893192e-05,0.5521641156100479
196,Cyprus,2020,0.9823185635497619,0.017681436450238158,0.09984767646800807,,0.00263176783022705,0.030305205317766027,0.002392516209297318,0.013158839151135249,0.10343645078195404,2133.4,,1090.9,24178.9,1566.7,29824.2,2671.5,36787.77137793531,144585.73327425786,115688.96765618077,36467.47305088995,2812.891702180998,2055.8263181214,1116.5263624280017,943.7306158617633,207.83717723740287,332.0851090498872,0.0,3026.140894993354,,,,,,0.001364024532932399,,7.487968504228304e-05,0.08466261470429375,0.0007609395020513087,,4.249928069967416e-05,,0.002171510866226208,,0.004057669419183176,6.071325814239165e-06,,0.0002995187401691322,0.6263523751765263
196,Cyprus,2021,0.9819968208883915,0.018003179111608526,0.10743863938970163,,0.0025122051299228754,0.03341232822797424,0.002260984616930588,0.013398427359588669,0.10316789066883275,2034.3,,1300.0,24807.0,1777.8,32337.5,2104.7,38647.056136664694,160119.67295482577,117443.93185036314,,2965.224663524834,2694.925318594985,1196.729548257434,1155.6205179737817,219.06759764913494,359.4386146112496,0.0,3475.996893984379,,3.975900002616142e-06,0.0030972261020379747,,0.0005347585503518712,0.0015108420009941341,0.0001371685500902569,0.0017175888011301734,0.09182937441042373,0.0003975900002616142,,0.0,,0.002182769101436262,0.005387344503544873,0.010836315457130295,1.987950001308071e-06,,0.0004095177002694626,0.6219321458592313
196,Cyprus,2022,0.9816596676048416,0.018340332395158334,0.08842252721186716,,0.002069815711888276,0.03137840619222627,0.0024009862257904006,0.013826368955413686,0.11019698850093183,2289.3,,1720.0,22469.7,1586.2,28832.3,2336.6,36089.692457679696,152277.76300629263,112638.48267304794,,2689.1189309518913,2432.8636001063546,1307.2764335726313,1178.7645129841353,220.33431322908024,327.69751049046533,0.0,3159.620668261987,,,0.00578773164728103,1.978711674284113e-06,0.0003383596963025833,0.0011615037528047742,0.00033044484960544686,0.0006114219073537909,0.08829605104157998,0.0004016784698796749,,1.978711674284113e-06,,0.002105349221438296,0.002081604681346887,0.017351322671797387,8.706331366850097e-05,,0.0006767193926051666,0.6077810778731081
196,Cyprus,2023,0.9836894546587771,0.016310545341222966,0.0747878318857803,,0.002679437601808778,0.026163920111779832,0.0022854026603663104,0.012845539091024436,0.11135427445164127,2085.4,,1470.6,24141.6,1551.7,28938.7,1999.3,39101.711026615965,168027.56653992395,111178.70722433459,36086.306351422485,2401.3091848370846,2404.9429657794676,1254.7528517110266,1007.6045627376426,214.5797980252147,289.23310203470953,0.0,3807.034220532319,,,0.0007809777415336141,5.461382807927371e-06,0.0019060225999666526,0.0007372866790701951,,0.0002676077575884412,0.08482437731179196,0.000695416077542752,,1.8204609359757905e-06,,0.0023392923027288908,0.00020207116389331275,0.004538409113387646,,,0.00020389162482928853,0.6344561226406666
203,Czechia,2015,0.7258156840297653,0.2741843159702347,0.14430047318611988,0.0015784700315457413,0.016717271293375396,0.008943611987381703,0.013642350157728706,0.003920741324921135,0.3272160883280757,5441.8,1746.9,3646.1,22263.3,2827.9,19696.4,6355.9,1468.8225469728602,241.8517745302714,27.9384133611691,6148.540354894104,446.3789353176875,72.03966597077245,3.443632567849687,0.2567849686847599,41.98712077847739,67.95592444190041,46.89979123173278,410.3036430062631,20.490555237550087,0.012432556285124104,0.025886037342575607,0.008262857071752802,2.9869797069191195e-06,0.008548735921202519,0.0,0.00012035039069128284,0.0015563408847926495,3.4848096580723056e-05,0.006751694255027305,0.062108642418432614,0.0021349437455204408,0.00309363977395369,0.00536374435121222,0.009197408347555123,0.04706745718926581,0.0017497478208156625,0.006010052085296844,0.07334877151305705
203,Czechia,2016,0.7279243119266054,0.2720756880733945,0.1282886963371406,0.002058684521465144,0.014795588814493896,0.009221740842851517,0.01458605750295392,0.004314690823158724,0.33072469476171723,5665.1,1481.5,3519.7,29879.8,2335.0,21937.3,6495.9,1491.736564805058,230.2349841938883,27.974710221285562,5854.931192660551,461.5668004587156,76.70600632244468,3.822971548998946,0.25922023182297155,43.48996559633027,65.6791857798165,52.10748155953635,438.5763329820864,21.64334862385321,0.010672764014317535,0.026996839568288973,0.007227950064444835,2.488577894074553e-07,0.008279125366901927,,0.0001602644163784012,0.001719234038121405,9.419267329072182e-05,0.006719658029580108,0.0618631845821152,0.0024185244263563543,0.003313043750381452,0.006686062228010102,0.010115695852728946,0.04173332685473555,0.0014915291608135833,0.005091754800171239,0.06793357263913126
203,Czechia,2017,0.7222380005680205,0.27776199943197954,0.1288662996460873,0.001843885174990169,0.017327959103421157,0.009208808493904836,0.01737672040896579,0.00429020841525757,0.3271970114038537,5225.0,1596.7,3232.5,29420.2,2312.2,23101.2,5670.5,1453.2126789366052,222.02556237218815,28.807770961145195,5846.918489065606,423.3953422323204,69.23721881390593,3.7924335378323106,0.2689161554192229,43.16415790968475,62.55808009088327,46.89161554192229,423.33837423312883,23.976711161601816,0.011416750885911856,0.02705965218731794,0.007499678424013281,1.2264998158557708e-07,0.005679430047301731,,0.00018581472210214925,0.001442731733391143,0.0001534351269635569,0.006499713124146071,0.058554205058788764,0.0019465778577446935,0.0029471564075198315,0.006197012969592867,0.009856765770124901,0.05199598789342637,0.0019930622007656275,0.0056266905552199336,0.08216960046322053
203,Czechia,2018,0.7189894975872836,0.2810105024127164,0.1281958152388472,0.0017765495459928938,0.01690485590209238,0.009036715357283853,0.013880773786024477,0.0033636004737465455,0.3236044216344256,4945.9,1795.6,3565.2,25494.1,2261.7,19913.1,5389.6,1379.030303030303,221.12626262626262,30.622222222222224,6366.16520011354,427.92506386602327,73.67676767676768,3.787878787878788,0.26262626262626265,43.352256599489074,62.41839341470338,38.80808080808081,393.15258585858584,24.02895259721828,0.009355978258827488,0.026470970834103595,0.0075991138450324965,8.403177927273621e-07,0.005409965949578757,0.0,0.00017970796224469444,0.0012538741921481853,0.00017082460272157662,0.007520244017915085,0.04864275579521504,0.002156015365340489,0.0037442159935952035,0.007518683427728591,0.007953968044361366,0.05478451849686037,0.001970545223945664,0.00545594333738084,0.08742150120319943
203,Czechia,2019,0.7185204357175311,0.28147956428246884,0.12622535321414902,0.0017813265629758185,0.01679818596970323,0.009040923509205429,0.013338225727648203,0.0032308761164395114,0.3315597745654215,5376.0,1447.9,3160.4,27199.7,2195.7,22910.8,5732.5,1378.299682004521,214.8233884969118,29.45037395219784,6199.2377809544,428.2224812332862,75.06266144269529,3.7606947908831887,0.2923864582724195,44.99584097099066,62.04062311364408,36.19542707579262,452.2374218370339,25.088977111576348,0.006030670559829794,0.025443112504720915,0.006426255256839751,1.2097391345870282e-07,0.003628007664626497,,0.00014855596572728704,0.0012138522476446238,0.00015279005269834165,0.00815460955842424,0.04569426659162122,0.002069016841884194,0.003939757439609574,0.007498084130083858,0.008517894220540723,0.05146944024622624,0.0011944964214912314,0.005896389515890633,0.08327517572930762
203,Czechia,2020,0.7191699128600337,0.28083008713996627,0.13096909475026655,0.0021702570610299962,0.018443239096825822,0.009422861566799329,0.014722234717641664,0.003472411297647994,0.31511343341769715,5471.9,1907.3,3923.0,29154.9,2462.3,23590.9,6138.9,1354.1105628586643,205.74994770661948,29.222652582989845,5964.463511859543,438.72775138476976,75.08015792095665,3.445805363532466,0.2627300277180179,45.736634513578956,62.604448346718705,38.833519096936264,467.3033086804991,,0.0075999679839063574,0.02094684909563164,0.006017213044518694,7.808912162188927e-07,0.0030723607122692177,0.0,0.00016409871129399874,0.0007913774696938321,1.8741389189253425e-05,0.007215211726086506,0.05836804862394523,0.0018133409599483002,0.0033506926529072376,0.007004928877147562,0.008594488725705134,0.048973927292831954,0.0006951047383228458,0.005549905429555702,0.07958252029496389
203,Czechia,2021,0.7151323433047283,0.2848676566952717,0.1294392997268123,0.0027136536791597735,0.022865998592861626,0.00904023021290891,0.017070268180291188,0.003704038233597647,0.31089359625270174,5353.3,1534.3,3374.0,29441.7,2596.4,23800.0,6321.4,1351.9504736331767,182.13868377215883,25.269386638820517,,423.0951524974382,74.11053927053032,3.1525819845354417,0.25857139305338006,47.58913897881379,63.99234856848708,39.1238407796922,514.2270256831009,,0.011741669489258338,0.022047766250584574,0.005780674140215107,1.9991264836820815e-07,0.0034131086455904177,0.0,0.00013843950899498415,0.000809646225891243,7.696636962176014e-05,0.005936106224321389,0.05801015252186572,0.0027406024964797657,0.004393580229512295,0.006404201690475548,0.0073520875127134075,0.04707003279623972,0.00120047545345109,0.0064267918197411554,0.07981172634598485
203,Czechia,2022,0.715980209736907,0.28401979026309315,0.13233306154614863,0.0022114852437756976,0.01786199619972679,0.00857692309213902,0.018055847321274212,0.0033864604090733403,0.3380249260893147,5612.4,1404.3,3720.9,30224.2,2715.8,23462.6,6072.7,1386.731956398161,173.7291938845728,24.543487149823974,6502.053719908351,376.3911576601444,70.49894785132291,2.712648721963479,0.22937838457779416,45.60926551860783,61.39490933522697,36.87008207756978,442.0708878938077,,0.011129857846009866,0.02149532126448102,0.00630297100028029,,0.0048238021224546014,,0.0001800597043078044,0.001044927975659975,0.00010981614858909657,0.0049313267623251455,0.06727966546116151,0.0035060083393854426,0.0041781254735270565,0.007755434988039769,0.007275628316355145,0.051917919821689314,0.0009479795298750584,0.0068197062163138965,0.0887429937385335
203,Czechia,2023,0.7260038014788307,0.2739961985211693,0.1251481879564988,0.001648481409572416,0.016757612437733778,0.00816446466443076,0.020233842738770647,0.0035502755652966215,0.3186908173739808,5493.8,2047.3,2757.9,27387.6,2150.8,27036.2,6435.1,1414.2579222152463,185.0010739186465,29.694883190694906,6166.2272727529935,385.4330590587294,74.77158576479529,2.911971714635033,0.2168489574728216,45.01453423396353,58.156741117480856,35.0779004064369,457.0176762878762,,0.008805189593423551,0.021170016214205372,0.006340526324402118,2.243798685116469e-07,0.003851929202739442,,0.00021518029390266938,0.001242316538659485,8.765773529855005e-05,0.004576900557900573,0.05536109537129963,0.0024087178884725294,0.0039100435886839586,0.00721732805725613,0.007405134007200378,0.047001374610161205,0.0005482348120634573,0.005829538570511594,0.08429734759443012
208,Denmark,2015,0.9031853537284459,0.09681464627155408,0.26537486459072035,,0.018453915025396204,0.017991516243438668,0.005002314095722433,0.004272564745287631,0.2658372633726779,6108.0,,5271.1,41412.8,4319.3,28157.4,7952.7,6086.070588235294,566.3450980392157,,6411.407574853858,4760.153293653249,472.51372549019607,6.858823529411764,,55.10423900081211,607.6888293742471,381.96078431372547,2489.0196078431372,31.930609336197023,0.01462335885369239,0.0032265826654909557,0.005442537241474448,,0.006796721267221715,9.581490748211793e-06,0.0003121186267260626,0.0037084752884157255,1.3714682835675704e-05,0.04865524838827725,0.013883392221791276,0.0004229633236171402,0.0009713001405540191,0.019312715773410347,0.15785812865879362,0.025623473849742364,6.888653479106517e-07,0.0017142727303369257,0.1285258037759003
208,Denmark,2016,0.9140604167460288,0.0860919584015847,0.2946030423004793,,0.02479683267347364,0.019170660554282144,0.006543029797874557,0.004429256095019796,0.24296728485101063,5587.2,,5073.9,42478.6,3535.0,29642.8,7206.7,6939.327433628318,651.3672566371681,,6818.025979962668,4717.153632242582,572.3008849557522,7.053097345132743,,58.705954058893,601.6551750409509,451.7699115044248,3042.0353982300885,32.8410346272523,0.009213372672636503,0.0030550374956898833,0.005423980321168658,,0.007390905477841205,7.871313688711237e-06,0.00033485342659353537,0.003643579491332702,,0.06038297643193773,0.010327421635447788,0.000846746892218412,0.0012658620866599546,0.020398315867401186,0.16958113056474675,0.023808143149765027,9.677844699235127e-06,0.0018813730095313087,0.13461462603365762
208,Denmark,2017,0.9108045452817998,0.08930946680348116,0.27764332804806807,,0.02716348159893182,0.02073771175832429,0.008585913377284487,0.004723775348410248,0.2447634148376867,5999.8,,5379.4,43682.1,4332.5,29592.9,8240.9,6576.24255319149,655.868085106383,,7879.37521377266,4677.40926538213,528.2893617021276,6.74468085106383,,57.65667160719036,582.3687910918557,417.4468085106383,3062.553191489362,33.40516094706039,0.012100511544993415,0.004481393873373156,0.0049162856433374565,,0.008068676656906394,8.246627088582156e-07,0.0003110745546771598,0.0031873213697370035,8.305531567786315e-06,0.07276164012797809,0.009929292441528141,0.0011458688339584908,0.0009897719640674712,0.020212600803073275,0.1615744563166933,0.024059887957813667,2.3974123036092414e-05,0.002181880814201226,0.14216814002496653
208,Denmark,2018,0.9192022792022793,0.08091168091168091,0.3286635259112323,,0.0342548970989338,0.021489379287544425,0.013224233407719646,0.004264815273989586,0.17596495578146953,4331.9,,3457.1,34746.2,2758.1,24904.1,6162.4,7183.098591549296,675.1032863849765,,7350.8072174738845,4802.279202279202,611.2676056338029,7.511737089201878,0.0,55.61253561253561,601.3675213675214,497.6525821596244,3464.788732394366,29.249762583095915,0.009448146216195967,0.004755147095228258,0.0057117651058756665,,0.008175353340299073,3.603637290773291e-06,0.00038824761106495193,0.0041816370818048626,5.8485260948615706e-06,0.06068980083025156,0.006025754158342224,0.001216552503752367,0.0011252209750386702,0.022267583731942087,0.15445490715962243,0.021401115729585172,3.054230293983265e-05,0.002607970030138979,0.14953954589500765
208,Denmark,2019,0.9212910301546288,0.07870896984537112,0.24106365618172032,,0.02037384707338305,0.02343674435100059,0.009176291439016103,0.004517876821101171,0.2370128608617943,6215.0,,5016.8,42481.5,3819.8,23845.4,8095.7,7257.3504864843935,667.7246270931408,90.95879276393774,8554.188650648428,4846.980062567475,607.6821474016266,7.74117385225002,0.0,59.74946353054972,571.3709055528158,509.46600415120446,3689.636987328666,31.226615739356767,0.007114597926541173,0.006610641936872898,0.0054347850330179115,,0.007445760347172256,2.7273625418006493e-06,0.0003813458914002152,0.00410825650074256,4.788036462272251e-06,0.07672973890126844,0.008196148694506342,0.0007818439286495194,0.0010392463445390162,0.019299787074685146,0.1660657111190784,0.02346956075275943,4.484996179849956e-06,0.0025003247622098664,0.14123804503661522
208,Denmark,2020,0.9151121742207117,0.08488782577928822,0.27244115112642653,,0.03117724440707346,0.026193056170758705,0.011094511053219453,0.004416950077202782,0.20962786674240966,6363.3,,5694.4,43995.2,4150.4,23968.8,8098.7,6744.452687664396,608.5249881972078,,8110.727266967355,5111.094062680463,549.0434117937996,5.8451923293091435,0.0,63.01557984829696,609.0221058348762,437.49016433983047,3525.5502349317685,33.96963420047504,0.009335119044619694,0.005248887177998351,0.005250566016053044,,0.0068840154847675935,2.398340078133171e-07,0.00020289957061006626,0.003258924456669306,,0.07765327517428995,0.010462638673852052,0.0011799233599395667,0.0012883882899731394,0.018056742697252923,0.18710901945264136,0.02117842214295106,0.0,0.0023329253525020887,0.13732457590326277
208,Denmark,2021,0.9106187929717342,0.08938120702826585,0.260738255033557,,0.02855704697986577,0.023573825503355704,0.013590604026845638,0.0049161073825503354,0.22554530201342282,5569.8,,4862.8,42252.7,3535.5,20691.1,7526.7,6324.786324786325,579.0042735042736,,8194.805194805194,5023.682200152788,526.1111111111111,5.555555555555555,0.0,62.29946524064171,658.414820473644,406.4102564102564,3353.4188034188032,35.52330022918258,0.013790285430358219,0.004735989080657904,0.006101754768102015,0.0,0.005742339793525793,0.0,0.00020098974393527522,0.0032249208188454065,,0.054230050003085395,0.008079294204594651,0.0007369997809144495,0.0011088083753036445,0.02174261513152947,0.17250993464152248,0.021181481376558387,1.009435097889217e-06,0.0027363542314670255,0.14079073595918792
208,Denmark,2022,0.911204268292683,0.08879573170731707,0.2570054370556253,,0.02586365537432037,0.02475951484734421,0.01626934337097449,0.004445838561271434,0.20798828941865327,6708.9,,5693.7,44216.2,4276.1,21393.2,8376.0,6291.845493562232,568.7124463519314,78.45493562231759,8541.158536585366,4398.246951219512,514.6351931330472,5.236051502145923,0.0,57.823932926829265,613.3689024390244,347.6394849785408,3342.9184549356223,33.53658536585366,0.010904889614375631,0.0038326817972163104,0.005788581209452364,,0.008251029330556178,0.0,0.0003457070104003305,0.0033766215138764425,1.1096357258877563e-07,0.0541473938522215,0.009327098575735831,0.0009893512132015236,0.0011312736225425675,0.02333491805219769,0.15457331077010406,0.023977286173914113,1.8863807340091857e-06,0.0029317130695817465,0.16280175901363841
208,Denmark,2023,0.9137733689431514,0.08622663105684854,0.23423799582463464,,0.023060542797494782,0.025511482254697286,0.0177035490605428,0.0037035490605427973,0.20417536534446765,4530.5,,3767.9,45126.0,3053.8,25193.9,7272.5,6348.982300884956,675.0973451327434,,8334.223578786723,4337.275848912629,524.9557522123894,5.353982300884955,0.0,60.67531476535673,491.64059519267454,284.95575221238937,3538.0530973451328,32.0488363220145,0.01711449187107504,0.004993173023022642,0.006592065906300586,,0.007926778353578289,,0.0002958967912664197,0.003964229345140566,,0.0913276125626156,0.007531636675800151,0.0009384680485383236,0.0008656884650963968,0.018427097388605953,0.13784537120736087,0.01739589575827943,7.824067772616956e-06,0.0029256762417391026,0.15500670246402767
